0.00168	-3076.7
0.00176	-3064.7
0.00184	-3100.7
0.00192	-3044.7
0.00200	-2972.8
0.00208	-2876.7
0.00216	-2772.5
0.00224	-2704.8
0.00232	-2640.7
0.00240	-2540.6
0.00248	-2432.6
0.00256	-2264.8
0.00264	-2116.7
0.00272	-1976.5
0.00280	-1852.8
0.00288	-1708.7
0.00296	-1564.8
0.00304	-1404.5
0.00312	-1236.7
0.00320	-1045.0
0.00328	-876.5
0.00336	-712.6
0.00344	-548.7
0.00352	-384.7
0.00360	-172.6
0.00368	-12.8
0.00376	75.3
0.00384	347.2
0.00392	483.5
0.00400	651.3
0.00408	795.3
0.00416	975.2
0.00424	1143.3
0.00432	1295.3
0.00440	1419.3
0.00448	1547.4
0.00456	1687.2
0.00464	1807.4
0.00472	1943.3
0.00480	2063.5
0.00488	2175.3
0.00496	2263.3
0.00504	2339.3
0.00512	2439.3
0.00520	2519.4
0.00528	2571.3
0.00536	2651.1
0.00544	2711.4
0.00552	2759.3
0.00560	2783.3
0.00568	2819.4
0.00576	2831.3
0.00584	2883.5
0.00592	2879.1
0.00600	2867.4
0.00608	2867.4
0.00616	2823.2
0.00624	2803.3
0.00632	2763.3
0.00640	2739.6
0.00648	2691.3
0.00656	2651.3
0.00664	2575.2
0.00672	2523.3
0.00680	2463.3
0.00688	2359.3
0.00696	2299.3
0.00704	2191.6
0.00712	2111.3
0.00720	2031.1
0.00728	1915.5
0.00736	1847.1
0.00744	1735.7
0.00752	1639.1
0.00760	1519.3
0.00768	1395.3
0.00776	1311.1
0.00784	1187.5
0.00792	1119.4
0.00800	991.3
0.00808	899.3
0.00816	775.3
0.00824	687.2
0.00832	587.2
0.00840	479.4
0.00848	375.3
0.00856	287.4
0.00864	171.3
0.00872	83.3
0.00880	31.4
0.00888	-0.7
0.00896	-40.7
0.00904	-208.7
0.00912	-252.6
0.00920	-316.7
0.00928	-344.8
0.00936	-384.3
0.00944	-444.8
0.00952	-488.9
0.00960	-508.4
0.00968	-532.9
0.00976	-568.7
0.00984	-592.6
0.00992	-564.7
0.01000	-588.7
0.01008	-584.7
0.01016	-584.8
0.01024	-552.6
0.01032	-556.5
0.01040	-524.8
0.01048	-504.7
0.01056	-472.6
0.01064	-424.8
0.01072	-388.6
0.01080	-328.7
0.01088	-284.8
0.01096	-260.6
0.01104	-188.7
0.01112	-100.6
0.01120	-24.7
0.01128	-24.8
0.01136	7.4
0.01144	103.3
0.01152	219.3
0.01160	271.4
0.01168	351.4
0.01176	419.1
0.01184	511.4
0.01192	567.2
0.01200	651.1
0.01208	719.4
0.01216	791.3
0.01224	891.4
0.01232	935.2
0.01240	1003.3
0.01248	1067.2
0.01256	1131.4
0.01264	1223.3
0.01272	1259.4
0.01280	1315.2
0.01288	1375.3
0.01296	1451.3
0.01304	1495.5
0.01312	1563.2
0.01320	1607.2
0.01328	1635.3
0.01336	1683.3
0.01344	1727.5
0.01352	1771.1
0.01360	1803.5
0.01368	1831.1
0.01376	1879.4
0.01384	1903.3
0.01392	1923.2
0.01400	1943.5
0.01408	1951.3
0.01416	1975.3
0.01424	1975.3
0.01432	1963.2
0.01440	1967.4
0.01448	1995.3
0.01456	1963.2
0.01464	1975.5
0.01472	1959.3
0.01480	1943.5
0.01488	1947.2
0.01496	1911.3
0.01504	1903.3
0.01512	1851.3
0.01520	1863.3
0.01528	1819.4
0.01536	1783.3
0.01544	1751.1
0.01552	1735.3
0.01560	1691.4
0.01568	1635.3
0.01576	1615.5
0.01584	1567.1
0.01592	1531.4
0.01600	1463.3
0.01608	1443.3
0.01616	1399.3
0.01624	1375.2
0.01632	1319.3
0.01640	1287.5
0.01648	1259.3
0.01656	1207.2
0.01664	1183.5
0.01672	1151.3
0.01680	1091.1
0.01688	1083.5
0.01696	1035.3
0.01704	1031.3
0.01712	991.3
0.01720	971.3
0.01728	939.4
0.01736	915.3
0.01744	859.3
0.01752	863.3
0.01760	863.3
0.01768	823.3
0.01776	799.3
0.01784	787.4
0.01792	775.3
0.01800	771.3
0.01808	763.5
0.01816	747.1
0.01824	783.6
0.01832	743.3
0.01840	731.3
0.01848	723.2
0.01856	739.3
0.01864	759.4
0.01872	751.3
0.01880	767.4
0.01888	771.1
0.01896	791.4
0.01904	787.2
0.01912	823.3
0.01920	815.5
0.01928	835.2
0.01936	867.4
0.01944	903.3
0.01952	919.3
0.01960	951.4
0.01968	979.3
0.01976	991.3
0.01984	1019.3
0.01992	1063.5
0.02000	1099.1
0.02008	1111.4
0.02016	1123.5
0.02024	1147.1
0.02032	1215.5
0.02040	1223.3
0.02048	1255.2
0.02056	1275.3
0.02064	1299.4
0.02072	1351.3
0.02080	1355.3
0.02088	1347.2
0.02096	1383.5
0.02104	1379.1
0.02112	1399.4
0.02120	1391.3
0.02128	1403.3
0.02136	1407.2
0.02144	1407.4
0.02152	1431.3
0.02160	1435.3
0.02168	1415.3
0.02176	1431.3
0.02184	1423.3
0.02192	1447.2
0.02200	1439.4
0.02208	1447.4
0.02216	1435.3
0.02224	1471.3
0.02232	1455.2
0.02240	1487.4
0.02248	1467.4
0.02256	1463.3
0.02264	1471.1
0.02272	1467.5
0.02280	1467.2
0.02288	1463.3
0.02296	1479.3
0.02304	1475.3
0.02312	1507.4
0.02320	1503.2
0.02328	1503.5
0.02336	1487.2
0.02344	1507.4
0.02352	1499.3
0.02360	1503.3
0.02368	1495.3
0.02376	1507.5
0.02384	1503.2
0.02392	1523.5
0.02400	1503.2
0.02408	1507.2
0.02416	1515.3
0.02424	1499.3
0.02432	1519.4
0.02440	1531.3
0.02448	1515.3
0.02456	1523.2
0.02464	1499.4
0.02472	1507.4
0.02480	1499.3
0.02488	1519.6
0.02496	1523.0
0.02504	1511.4
0.02512	1515.5
0.02520	1539.1
0.02528	1523.3
0.02536	1523.2
0.02544	1539.4
0.02552	1515.5
0.02560	1539.1
0.02568	1535.5
0.02576	1563.2
0.02584	1535.3
0.02592	1551.6
0.02600	1543.0
0.02608	1523.3
0.02616	1539.4
0.02624	1567.4
0.02632	1555.2
0.02640	1555.3
0.02648	1535.3
0.02656	1531.3
0.02664	1535.3
0.02672	1535.2
0.02680	1539.6
0.02688	1551.1
0.02696	1543.3
0.02704	1559.3
0.02712	1571.4
0.02720	1571.3
0.02728	1567.4
0.02736	1551.3
0.02744	1555.3
0.02752	1579.3
0.02760	1555.3
0.02768	1567.4
0.02776	1591.3
0.02784	1567.2
0.02792	1543.3
0.02800	1547.2
0.02808	1567.5
0.02816	1579.3
0.02824	1575.3
0.02832	1563.3
0.02840	1567.4
0.02848	1579.1
0.02856	1559.4
0.02864	1563.5
0.02872	1579.3
0.02880	1591.1
0.02888	1567.5
0.02896	1571.4
0.02904	1575.2
0.02912	1571.3
0.02920	1571.3
0.02928	1563.2
0.02936	1563.5
0.02944	1575.2
0.02952	1563.5
0.02960	1567.1
0.02968	1563.5
0.02976	1563.3
0.02984	1575.3
0.02992	1595.2
0.03000	1595.3
0.03008	1567.4
0.03016	1571.4
0.03024	1563.2
0.03032	1563.5
0.03040	1579.3
0.03048	1555.3
0.03056	1571.3
0.03064	1575.3
0.03072	1567.2
0.03080	1563.3
0.03088	1563.2
0.03096	1567.4
0.03104	1575.5
0.03112	1559.1
0.03120	1563.6
0.03128	1551.1
0.03136	1563.2
0.03144	1555.5
0.03152	1555.3
0.03160	1571.3
0.03168	1555.3
0.03176	1551.3
0.03184	1551.3
0.03192	1575.3
0.03200	1547.2
0.03208	1563.3
0.03216	1575.3
0.03224	1547.4
0.03232	1591.3
0.03240	1571.3
0.03248	1555.3
0.03256	1527.2
0.03264	1539.4
0.03272	1543.3
0.03280	1543.3
0.03288	1547.4
0.03296	1551.1
0.03304	1543.3
0.03312	1551.6
0.03320	1559.3
0.03328	1567.2
0.03336	1559.4
0.03344	1563.3
0.03352	1555.2
0.03360	1531.4
0.03368	1539.3
0.03376	1511.3
0.03384	1543.3
0.03392	1523.3
0.03400	1535.3
0.03408	1539.3
0.03416	1507.4
0.03424	1515.2
0.03432	1507.5
0.03440	1507.2
0.03448	1507.2
0.03456	1523.3
0.03464	1495.3
0.03472	1499.3
0.03480	1499.4
0.03488	1491.3
0.03496	1479.3
0.03504	1507.4
0.03512	1471.4
0.03520	1483.2
0.03528	1475.3
0.03536	1483.3
0.03544	1479.4
0.03552	1475.2
0.03560	1487.4
0.03568	1463.3
0.03576	1459.3
0.03584	1463.3
0.03592	1455.2
0.03600	1467.5
0.03608	1467.2
0.03616	1471.4
0.03624	1439.3
0.03632	1447.2
0.03640	1455.3
0.03648	1467.2
0.03656	1455.3
0.03664	1471.3
0.03672	1451.3
0.03680	1451.4
0.03688	1471.4
0.03696	1443.3
0.03704	1443.3
0.03712	1455.2
0.03720	1459.3
0.03728	1459.4
0.03736	1455.3
0.03744	1459.3
0.03752	1451.3
0.03760	1431.3
0.03768	1439.4
0.03776	1451.3
0.03784	1431.3
0.03792	1459.6
0.03800	1427.2
0.03808	1439.3
0.03816	1443.2
0.03824	1415.5
0.03832	1435.2
0.03840	1415.5
0.03848	1407.1
0.03856	1419.4
0.03864	1431.3
0.03872	1427.4
0.03880	1423.3
0.03888	1403.2
0.03896	1403.5
0.03904	1403.3
0.03912	1399.3
0.03920	1415.3
0.03928	1395.3
0.03936	1383.3
0.03944	1379.3
0.03952	1379.4
0.03960	1379.3
0.03968	1383.3
0.03976	1371.3
0.03984	1371.4
0.03992	1371.1
0.04000	1359.4
0.04008	1351.4
0.04016	1355.2
0.04024	1359.3
0.04032	1367.4
0.04040	1335.3
0.04048	1323.2
0.04056	1347.4
0.04064	1343.3
0.04072	1319.3
0.04080	1323.3
0.04088	1319.4
0.04096	1335.3
0.04104	1339.3
0.04112	1319.4
0.04120	1339.4
0.04128	1335.2
0.04136	1327.2
0.04144	1323.3
0.04152	1307.2
0.04160	1307.4
0.04168	1319.3
0.04176	1315.2
0.04184	1303.6
0.04192	1299.3
0.04200	1311.3
0.04208	1295.3
0.04216	1291.3
0.04224	1311.3
0.04232	1295.3
0.04240	1291.3
0.04248	1267.4
0.04256	1263.3
0.04264	1275.3
0.04272	1267.2
0.04280	1255.3
0.04288	1247.2
0.04296	1251.4
0.04304	1235.3
0.04312	1243.2
0.04320	1239.4
0.04328	1227.2
0.04336	1223.3
0.04344	1195.3
0.04352	1195.3
0.04360	1171.3
0.04368	1183.3
0.04376	1179.4
0.04384	1155.3
0.04392	1155.2
0.04400	1139.4
0.04408	1155.2
0.04416	1147.4
0.04424	1123.3
0.04432	1135.3
0.04440	1103.2
0.04448	1107.5
0.04456	1103.2
0.04464	1099.3
0.04472	1071.4
0.04480	1095.3
0.04488	1059.3
0.04496	1039.4
0.04504	1063.2
0.04512	1067.4
0.04520	1035.5
0.04528	1031.1
0.04536	1043.3
0.04544	1055.2
0.04552	1027.4
0.04560	1039.4
0.04568	1015.2
0.04576	999.4
0.04584	1019.1
0.04592	1007.4
0.04600	995.3
0.04608	1015.5
0.04616	987.4
0.04624	987.2
0.04632	983.2
0.04640	999.4
0.04648	1003.3
0.04656	987.2
0.04664	999.4
0.04672	971.3
0.04680	967.4
0.04688	1015.3
0.04696	995.5
0.04704	995.0
0.04712	979.6
0.04720	987.1
0.04728	1003.5
0.04736	1011.3
0.04744	1003.3
0.04752	1003.3
0.04760	1011.3
0.04768	1027.4
0.04776	1023.3
0.04784	1003.3
0.04792	1031.4
0.04800	1031.4
0.04808	1027.1
0.04816	1027.5
0.04824	1019.1
0.04832	1035.5
0.04840	1035.3
0.04848	1031.3
0.04856	1023.2
0.04864	1043.5
0.04872	1043.3
0.04880	1019.3
0.04888	1039.4
0.04896	1059.3
0.04904	1031.4
0.04912	1039.3
0.04920	1083.3
0.04928	1075.3
0.04936	1059.3
0.04944	1039.4
0.04952	1071.3
0.04960	1083.3
0.04968	1047.2
0.04976	1051.3
0.04984	1067.5
0.04992	1067.2
0.05000	1035.3
0.05008	1039.3
0.05016	1035.3
0.05024	1035.2
0.05032	1043.5
0.05040	1019.1
0.05048	1055.5
0.05056	1023.3
0.05064	1027.4
0.05072	1035.2
0.05080	1027.4
0.05088	1027.2
0.05096	1031.4
0.05104	1003.3
0.05112	1015.3
0.05120	1015.3
0.05128	1015.2
0.05136	1027.4
0.05144	999.1
0.05152	1003.6
0.05160	987.4
0.05168	1003.0
0.05176	983.5
0.05184	983.3
0.05192	979.3
0.05200	983.5
0.05208	999.3
0.05216	967.2
0.05224	995.3
0.05232	975.3
0.05240	987.2
0.05248	971.4
0.05256	963.3
0.05264	967.2
0.05272	967.2
0.05280	971.4
0.05288	975.2
0.05296	963.3
0.05304	939.4
0.05312	943.5
0.05320	943.3
0.05328	919.3
0.05336	935.2
0.05344	919.4
0.05352	923.3
0.05360	931.4
0.05368	911.1
0.05376	919.4
0.05384	903.3
0.05392	919.1
0.05400	915.3
0.05408	923.5
0.05416	923.2
0.05424	899.4
0.05432	891.4
0.05440	891.3
0.05448	879.3
0.05456	875.2
0.05464	891.3
0.05472	895.5
0.05480	875.3
0.05488	871.1
0.05496	883.5
0.05504	867.2
0.05512	867.4
0.05520	847.4
0.05528	875.2
0.05536	871.3
0.05544	855.3
0.05552	847.2
0.05560	827.5
0.05568	831.3
0.05576	863.2
0.05584	843.3
0.05592	835.2
0.05600	847.5
0.05608	843.3
0.05616	823.3
0.05624	839.4
0.05632	843.3
0.05640	811.3
0.05648	815.3
0.05656	815.3
0.05664	807.4
0.05672	807.1
0.05680	807.4
0.05688	815.3
0.05696	807.2
0.05704	803.5
0.05712	795.2
0.05720	787.4
0.05728	795.3
0.05736	799.1
0.05744	791.4
0.05752	799.6
0.05760	763.2
0.05768	771.1
0.05776	779.6
0.05784	791.3
0.05792	755.2
0.05800	747.4
0.05808	755.3
0.05816	739.4
0.05824	755.3
0.05832	751.1
0.05840	751.3
0.05848	759.4
0.05856	719.3
0.05864	727.2
0.05872	755.5
0.05880	723.2
0.05888	747.4
0.05896	723.3
0.05904	707.2
0.05912	727.5
0.05920	711.3
0.05928	711.3
0.05936	719.3
0.05944	723.3
0.05952	715.3
0.05960	707.4
0.05968	707.2
0.05976	707.2
0.05984	687.5
0.05992	699.3
0.06000	691.1
0.06008	695.5
0.06016	691.3
0.06024	695.3
0.06032	663.3
0.06040	687.2
0.06048	691.4
0.06056	683.2
0.06064	691.4
0.06072	659.3
0.06080	651.3
0.06088	647.4
0.06096	659.4
0.06104	659.1
0.06112	671.3
0.06120	659.4
0.06128	639.3
0.06136	647.5
0.06144	639.3
0.06152	623.2
0.06160	643.5
0.06168	639.3
0.06176	627.2
0.06184	631.4
0.06192	643.3
0.06200	627.4
0.06208	631.3
0.06216	623.2
0.06224	619.4
0.06232	611.4
0.06240	631.1
0.06248	607.4
0.06256	615.3
0.06264	595.2
0.06272	623.5
0.06280	595.2
0.06288	583.2
0.06296	607.5
0.06304	591.1
0.06312	579.3
0.06320	595.7
0.06328	599.1
0.06336	587.5
0.06344	555.2
0.06352	583.3
0.06360	583.2
0.06368	587.4
0.06376	591.6
0.06384	559.1
0.06392	555.3
0.06400	575.2
0.06408	555.5
0.06416	551.1
0.06424	559.4
0.06432	551.3
0.06440	563.5
0.06448	563.2
0.06456	559.4
0.06464	539.4
0.06472	547.2
0.06480	539.3
0.06488	547.4
0.06496	555.2
0.06504	531.4
0.06512	547.2
0.06520	503.5
0.06528	519.1
0.06536	519.4
0.06544	543.3
0.06552	511.3
0.06560	503.3
0.06568	519.3
0.06576	507.5
0.06584	535.2
0.06592	499.3
0.06600	519.3
0.06608	507.5
0.06616	503.2
0.06624	515.3
0.06632	499.4
0.06640	495.3
0.06648	491.3
0.06656	495.3
0.06664	487.4
0.06672	487.1
0.06680	475.3
0.06688	491.3
0.06696	475.5
0.06704	491.3
0.06712	491.3
0.06720	471.4
0.06728	459.1
0.06736	439.4
0.06744	475.3
0.06752	463.3
0.06760	467.4
0.06768	463.2
0.06776	451.4
0.06784	451.3
0.06792	447.2
0.06800	451.4
0.06808	455.3
0.06816	435.2
0.06824	423.3
0.06832	439.4
0.06840	443.3
0.06848	455.3
0.06856	447.2
0.06864	419.3
0.06872	419.3
0.06880	407.5
0.06888	419.1
0.06896	427.4
0.06904	423.3
0.06912	423.5
0.06920	407.2
0.06928	423.3
0.06936	423.3
0.06944	395.2
0.06952	411.4
0.06960	431.3
0.06968	375.2
0.06976	415.3
0.06984	375.5
0.06992	419.3
0.07000	399.3
0.07008	403.3
0.07016	391.3
0.07024	403.5
0.07032	375.2
0.07040	391.3
0.07048	391.4
0.07056	375.3
0.07064	383.2
0.07072	379.4
0.07080	383.3
0.07088	379.3
0.07096	371.4
0.07104	355.3
0.07112	387.2
0.07120	367.2
0.07128	371.4
0.07136	355.5
0.07144	367.1
0.07152	359.4
0.07160	367.2
0.07168	355.3
0.07176	343.3
0.07184	347.1
0.07192	343.5
0.07200	347.4
0.07208	347.4
0.07216	343.3
0.07224	343.3
0.07232	331.3
0.07240	355.3
0.07248	327.2
0.07256	339.4
0.07264	331.3
0.07272	323.3
0.07280	311.3
0.07288	343.3
0.07296	327.2
0.07304	331.6
0.07312	307.1
0.07320	335.3
0.07328	331.4
0.07336	323.2
0.07344	303.3
0.07352	311.4
0.07360	307.4
0.07368	307.1
0.07376	319.4
0.07384	299.4
0.07392	303.2
0.07400	323.5
0.07408	323.2
0.07416	315.5
0.07424	319.3
0.07432	299.4
0.07440	339.3
0.07448	287.2
0.07456	319.4
0.07464	307.4
0.07472	291.3
0.07480	275.2
0.07488	303.3
0.07496	271.4
0.07504	279.3
0.07512	279.3
0.07520	287.2
0.07528	275.2
0.07536	275.5
0.07544	275.3
0.07552	299.4
0.07560	283.3
0.07568	255.2
0.07576	291.3
0.07584	271.4
0.07592	271.3
0.07600	267.4
0.07608	255.3
0.07616	283.2
0.07624	263.2
0.07632	271.6
0.07640	259.3
0.07648	271.3
0.07656	267.2
0.07664	271.3
0.07672	259.4
0.07680	271.3
0.07688	275.3
0.07696	275.3
0.07704	255.3
0.07712	243.3
0.07720	231.3
0.07728	243.3
0.07736	271.4
0.07744	267.2
0.07752	247.2
0.07760	247.4
0.07768	243.3
0.07776	255.3
0.07784	255.2
0.07792	251.4
0.07800	255.3
0.07808	271.3
0.07816	235.3
0.07824	247.4
0.07832	247.2
0.07840	231.3
0.07848	247.4
0.07856	235.3
0.07864	239.3
0.07872	239.4
0.07880	243.2
0.07888	259.3
0.07896	227.5
0.07904	207.1
0.07912	235.5
0.07920	219.3
0.07928	243.5
0.07936	227.2
0.07944	215.2
0.07952	223.3
0.07960	203.5
0.07968	231.3
0.07976	231.3
0.07984	223.2
0.07992	235.5
0.08000	231.3
0.08008	211.3
0.08016	215.3
0.08024	195.2
0.08032	243.5
0.08040	219.3
0.08048	207.4
0.08056	203.3
0.08064	211.4
0.08072	211.0
0.08080	207.5
0.08088	215.3
0.08096	199.3
0.08104	191.3
0.08112	207.4
0.08120	195.2
0.08128	207.4
0.08136	187.4
0.08144	195.3
0.08152	203.2
0.08160	199.6
0.08168	199.3
0.08176	191.3
0.08184	207.2
0.08192	215.3
0.08200	211.3
0.08208	175.3
0.08216	203.2
0.08224	191.4
0.08232	183.3
0.08240	199.4
0.08248	203.2
0.08256	211.4
0.08264	203.2
0.08272	187.4
0.08280	191.3
0.08288	179.4
0.08296	171.3
0.08304	187.4
0.08312	179.3
0.08320	171.3
0.08328	191.4
0.08336	195.3
0.08344	171.3
0.08352	159.1
0.08360	203.5
0.08368	187.4
0.08376	183.0
0.08384	179.6
0.08392	187.2
0.08400	179.4
0.08408	171.3
0.08416	179.3
0.08424	155.3
0.08432	179.3
0.08440	175.3
0.08448	159.3
0.08456	175.3
0.08464	159.6
0.08472	151.1
0.08480	159.3
0.08488	163.5
0.08496	155.3
0.08504	175.2
0.08512	167.4
0.08520	171.3
0.08528	163.3
0.08536	167.2
0.08544	163.5
0.08552	159.3
0.08560	183.3
0.08568	151.3
0.08576	175.3
0.08584	159.4
0.08592	143.3
0.08600	159.1
0.08608	143.5
0.08616	155.3
0.08624	159.4
0.08632	155.2
0.08640	139.3
0.08648	135.3
0.08656	143.3
0.08664	147.4
0.08672	139.3
0.08680	155.3
0.08688	151.3
0.08696	143.3
0.08704	163.3
0.08712	143.3
0.08720	143.3
0.08728	175.3
0.08736	155.2
0.08744	155.3
0.08752	155.3
0.08760	143.5
0.08768	127.2
0.08776	139.3
0.08784	123.3
0.08792	135.3
0.08800	147.2
0.08808	123.3
0.08816	127.4
0.08824	139.3
0.08832	115.5
0.08840	139.3
0.08848	147.2
0.08856	115.5
0.08864	135.2
0.08872	115.5
0.08880	131.1
0.08888	111.3
0.08896	127.4
0.08904	143.2
0.08912	127.5
0.08920	119.1
0.08928	115.7
0.08936	127.1
0.08944	135.5
0.08952	127.2
0.08960	139.3
0.08968	135.3
0.08976	123.2
0.08984	103.3
0.08992	123.5
0.09000	119.3
0.09008	127.4
0.09016	119.3
0.09024	119.6
0.09032	111.1
0.09040	115.2
0.09048	107.4
0.09056	107.2
0.09064	115.5
0.09072	123.2
0.09080	111.3
0.09088	115.5
0.09096	115.2
0.09104	115.3
0.09112	107.4
0.09120	79.4
0.09128	111.3
0.09136	87.2
0.09144	95.3
0.09152	107.5
0.09160	107.2
0.09168	79.3
0.09176	103.2
0.09184	107.4
0.09192	67.4
0.09200	95.2
0.09208	75.5
0.09216	87.2
0.09224	107.2
0.09232	91.3
0.09240	111.4
0.09248	95.2
0.09256	95.5
0.09264	75.2
0.09272	71.4
0.09280	103.2
0.09288	91.3
0.09296	55.3
0.09304	99.6
0.09312	75.0
0.09320	91.4
0.09328	83.3
0.09336	83.2
0.09344	79.4
0.09352	83.3
0.09360	63.3
0.09368	91.4
0.09376	95.2
0.09384	71.4
0.09392	91.1
0.09400	79.4
0.09408	75.2
0.09416	79.4
0.09424	75.3
0.09432	79.4
0.09440	87.2
0.09448	59.6
0.09456	79.1
0.09464	87.4
0.09472	75.2
0.09480	75.5
0.09488	71.3
0.09496	71.1
0.09504	67.4
0.09512	43.3
0.09520	51.4
0.09528	59.1
0.09536	67.5
0.09544	67.2
0.09552	75.2
