0,0
1.26200075656489e-07,2.89745071660307e-07
2.52400151312978e-07,5.79490143320613e-07
3.78600226969467e-07,8.6923521498092e-07
5.04800302625956e-07,1.15898028664123e-06
6.31000378282446e-07,1.44872535830153e-06
7.57200453938935e-07,1.73847042996184e-06
8.83400529595424e-07,2.02821550162215e-06
1.00960060525191e-06,2.31796057328245e-06
1.1358006809084e-06,2.60770564494276e-06
1.26200075656489e-06,2.89745071660307e-06
1.38820083222138e-06,3.18719578826337e-06
1.51440090787787e-06,3.47694085992368e-06
1.64060098353436e-06,3.76668593158399e-06
1.76680105919085e-06,4.05643100324429e-06
1.89300113484734e-06,4.3461760749046e-06
2.01920121050383e-06,4.63592114656491e-06
2.14540128616032e-06,4.92566621822522e-06
2.2716013618168e-06,5.21541128988552e-06
2.39780143747329e-06,5.50515636154583e-06
2.52400151312978e-06,5.79490143320613e-06
2.65020158878627e-06,6.08464650486644e-06
2.77640166444276e-06,6.37439157652675e-06
2.90260174009925e-06,6.66413664818705e-06
3.02880181575574e-06,6.95388171984736e-06
3.15500189141223e-06,7.24362679150767e-06
3.28120196706872e-06,7.53337186316797e-06
3.40740204272521e-06,7.82311693482828e-06
3.53360211838169e-06,8.11286200648859e-06
3.65980219403818e-06,8.40260707814889e-06
3.78600226969467e-06,8.6923521498092e-06
3.91220234535116e-06,8.98209722146951e-06
4.03840242100765e-06,9.27184229312981e-06
4.16460249666414e-06,9.56158736479012e-06
4.29080257232063e-06,9.85133243645043e-06
4.41700264797712e-06,1.01410775081107e-05
4.54320272363361e-06,1.0430822579771e-05
4.6694027992901e-06,1.07205676514313e-05
4.79560287494659e-06,1.10103127230917e-05
4.92180295060307e-06,1.1300057794752e-05
5.04800302625956e-06,1.15898028664123e-05
5.17420310191605e-06,1.18795479380726e-05
5.30040317757254e-06,1.21692930097329e-05
5.42660325322903e-06,1.24590380813932e-05
5.55280332888552e-06,1.27487831530535e-05
5.67900340454201e-06,1.30385282247138e-05
5.8052034801985e-06,1.33282732963741e-05
5.93140355585499e-06,1.36180183680344e-05
6.05760363151148e-06,1.39077634396947e-05
6.18380370716797e-06,1.4197508511355e-05
6.31000378282446e-06,1.44872535830153e-05
6.43620385848095e-06,1.47769986546757e-05
6.56240393413743e-06,1.5066743726336e-05
6.68860400979392e-06,1.53564887979963e-05
6.81480408545041e-06,1.56462338696566e-05
6.9410041611069e-06,1.59359789413169e-05
7.06720423676339e-06,1.62257240129772e-05
