0,-0.00416834374764488
5e-05,-0.00416628692163054
0.0001,-0.00416011847342646
0.00015,-0.0041498444905463
0.0002,-0.00413547511217077
0.00025,-0.00411702451914149
0.0003,-0.00409451091996621
0.00035,-0.00406795653284921
0.0004,-0.00403738756376464
0.00045,-0.00400283418059434
0.0005,-0.00396433048335582
0.00055,-0.00392191447054965
0.0006,-0.00387562800165952
0.00065,-0.00382551675584199
0.0007,-0.00377163018684668
0.00075,-0.00371402147421138
0.0008,-0.00365274747078028
0.00085,-0.00358786864659707
0.0009,-0.0035194490292283
0.00095,-0.00344755614057591
0.001,-0.00337226093024126
0.00105,-0.00329363770550647
0.0011,-0.00321176405800204
0.00115,-0.00312672078713334
0.0012,-0.00303859182034131
0.00125,-0.00294746413027624
0.0013,-0.00285342764896625
0.00135,-0.00275657517906522
0.0014,-0.0026570023022678
0.00145,-0.00255480728498183
0.0015,-0.0024500909813512
0.00155,-0.00234295673372504
0.0016,-0.00223351027067129
0.00165,-0.00212185960263536
0.0017,-0.00200811491534683
0.00175,-0.00189238846107951
0.0018,-0.00177479444787194
0.00185,-0.00165544892681784
0.0019,-0.00153446967753774
0.00195,-0.00141197609194469
0.002,-0.00128808905641882
0.00205,-0.00116293083250715
0.0021,-0.00103662493626613
0.00215,-0.000909296016366265
0.0022,-0.000781069731078883
0.00225,-0.000652072624266617
0.0023,-0.000522432000499883
0.00235,-0.000392275799422634
0.0024,-0.000261732469491387
0.00245,-0.000130930841212096
0.0025,0
0.00255,0.000130930841212097
0.0026,0.000261732469491388
0.00265,0.000392275799422635
0.0027,0.000522432000499884
0.00275,0.000652072624266619
0.0028,0.000781069731078884
0.00285,0.000909296016366266
0.0029,0.00103662493626613
0.00295,0.00116293083250715
0.003,0.00128808905641883
0.00305,0.00141197609194469
0.0031,0.00153446967753775
0.00315,0.00165544892681784
0.0032,0.00177479444787194
0.00325,0.00189238846107952
0.0033,0.00200811491534683
0.00335,0.00212185960263536
0.0034,0.0022335102706713
0.00345,0.00234295673372504
0.0035,0.0024500909813512
0.00355,0.00255480728498183
0.0036,0.00265700230226781
0.00365,0.00275657517906522
0.0037,0.00285342764896625
0.00375,0.00294746413027624
0.0038,0.00303859182034131
0.00385,0.00312672078713334
0.0039,0.00321176405800204
0.00395,0.00329363770550647
0.004,0.00337226093024126
0.00405,0.00344755614057591
0.0041,0.0035194490292283
0.00415,0.00358786864659707
0.0042,0.00365274747078028
0.00425,0.00371402147421138
0.0043,0.00377163018684668
0.00435,0.00382551675584199
0.0044,0.00387562800165952
0.00445,0.00392191447054965
0.0045,0.00396433048335582
0.00455,0.00400283418059434
0.0046,0.00403738756376464
0.00465,0.00406795653284921
0.0047,0.00409451091996621
0.00475,0.00411702451914149
0.0048,0.00413547511217077
0.00485,0.0041498444905463
0.0049,0.00416011847342646
0.00495,0.00416628692163054
0.005,0.00416834374764488
0.00505,0.00416628692163054
0.0051,0.00416011847342646
0.00515,0.0041498444905463
0.0052,0.00413547511217077
0.00525,0.00411702451914149
0.0053,0.00409451091996621
0.00535,0.00406795653284921
0.0054,0.00403738756376464
0.00545,0.00400283418059434
0.0055,0.00396433048335582
0.00555,0.00392191447054965
0.0056,0.00387562800165952
0.00565,0.00382551675584199
0.0057,0.00377163018684668
0.00575,0.00371402147421138
0.0058,0.00365274747078028
0.00585,0.00358786864659707
0.0059,0.0035194490292283
0.00595,0.0034475561405759
0.006,0.00337226093024126
0.00605,0.00329363770550647
0.0061,0.00321176405800204
0.00615,0.00312672078713334
0.0062,0.00303859182034131
0.00625,0.00294746413027624
0.0063,0.00285342764896625
0.00635,0.00275657517906522
0.0064,0.0026570023022678
0.00645,0.00255480728498183
0.0065,0.0024500909813512
0.00655,0.00234295673372504
0.0066,0.00223351027067129
0.00665,0.00212185960263536
0.0067,0.00200811491534683
0.00675,0.00189238846107951
0.0068,0.00177479444787193
0.00685,0.00165544892681784
0.0069,0.00153446967753774
0.00695,0.00141197609194469
0.007,0.00128808905641883
0.00705,0.00116293083250715
0.0071,0.00103662493626613
0.00715,0.000909296016366265
0.0072,0.00078106973107888
0.00725,0.000652072624266618
0.0073,0.000522432000499884
0.00735,0.000392275799422633
0.0074,0.000261732469491386
0.00745,0.000130930841212095
0.0075,-3.19175807972021e-18
0.00755,-0.000130930841212098
0.0076,-0.000261732469491389
0.00765,-0.000392275799422635
0.0077,-0.000522432000499883
0.00775,-0.000652072624266617
0.0078,-0.000781069731078886
0.00785,-0.000909296016366267
0.0079,-0.00103662493626613
0.00795,-0.00116293083250715
0.008,-0.00128808905641882
0.00805,-0.00141197609194469
0.0081,-0.00153446967753774
0.00815,-0.00165544892681784
0.0082,-0.00177479444787194
0.00825,-0.00189238846107952
0.0083,-0.00200811491534684
0.00835,-0.00212185960263536
0.0084,-0.0022335102706713
0.00845,-0.00234295673372505
0.0085,-0.0024500909813512
0.00855,-0.00255480728498183
0.0086,-0.00265700230226781
0.00865,-0.00275657517906522
0.0087,-0.00285342764896625
0.00875,-0.00294746413027624
0.0088,-0.00303859182034131
0.00885,-0.00312672078713334
0.0089,-0.00321176405800204
0.00895,-0.00329363770550647
0.009,-0.00337226093024127
0.00905,-0.00344755614057591
0.0091,-0.0035194490292283
0.00915,-0.00358786864659707
0.0092,-0.00365274747078028
0.00925,-0.00371402147421138
0.0093,-0.00377163018684668
0.00935,-0.00382551675584199
0.0094,-0.00387562800165952
0.00945,-0.00392191447054965
0.0095,-0.00396433048335582
0.00955,-0.00400283418059434
0.0096,-0.00403738756376464
0.00965,-0.00406795653284921
